time,v1,v2,i12
0.01755,-4.78750865175459,2.3937543258773,4.78750865175459
0.0176,-4.85979084947608,2.42989542473804,4.85979084947608
0.01765,-4.93087396652407,2.46543698326203,4.93087396652407
0.0177,-5.00074046420306,2.50037023210153,5.00074046420306
0.01775,-5.06937310400021,2.5346865520001,5.06937310400021
0.0178,-5.13675495183859,2.5683774759193,5.13675495183859
0.01785,-5.20286938225553,2.60143469112777,5.20286938225553
0.0179,-5.2677000825046,2.6338500412523,5.2677000825046
0.01795,-5.3312310565806,2.6656155282903,5.3312310565806
0.018,-5.39344662916632,2.69672331458316,5.39344662916632
0.01805,-5.45433144950016,2.72716572475008,5.45433144950016
0.0181,-5.51387049516375,2.75693524758187,5.51387049516375
0.01815,-5.57204907578847,2.78602453789423,5.57204907578847
0.0182,-5.6288528366801,2.81442641834005,5.6288528366801
0.01825,-5.68426776236062,2.84213388118031,5.68426776236062
0.0183,-5.73828018002629,2.86914009001315,5.73828018002629
0.01835,-5.79087676292128,2.89543838146064,5.79087676292128
0.0184,-5.84204453362576,2.92102226681288,5.84204453362576
0.01845,-5.89177086725796,2.94588543362898,5.89177086725796
0.0185,-5.94004349458912,2.97002174729456,5.94004349458912
0.01855,-5.98685050507077,2.99342525253539,5.98685050507077
0.0186,-6.03218034977346,3.01609017488673,6.03218034977346
0.01865,-6.0760218442363,3.03801092211815,6.0760218442363
0.0187,-6.11836417122654,3.05918208561327,6.11836417122654
0.01875,-6.15919688340858,3.07959844170429,6.15919688340858
0.0188,-6.19850990592168,3.09925495296084,6.19850990592168
0.01885,-6.23629353886578,3.11814676943289,6.23629353886578
0.0189,-6.27253845969484,3.13626922984742,6.27253845969484
0.01895,-6.30723572551697,3.15361786275849,6.30723572551697
0.019,-6.34037677530102,3.17018838765051,6.34037677530102
0.01905,-6.37195343198887,3.18597671599443,6.37195343198887
0.0191,-6.40195790451295,3.20097895225648,6.40195790451295
0.01915,-6.43038278971865,3.21519139485933,6.43038278971865
0.0192,-6.45722107419088,3.22861053709544,6.45722107419088
0.01925,-6.48246613598451,3.24123306799226,6.48246613598451
0.0193,-6.50611174625832,3.25305587312916,6.50611174625832
0.01935,-6.52815207081177,3.26407603540589,6.52815207081177
0.0194,-6.54858167152459,3.2742908357623,6.54858167152459
0.01945,-6.56739550769849,3.28369775384925,6.56739550769849
0.0195,-6.58458893730092,3.29229446865046,6.58458893730092
0.01955,-6.60015771811038,3.30007885905519,6.60015771811038
0.0196,-6.61409800876319,3.30704900438159,6.61409800876319
0.01965,-6.6264063697012,3.3132031848506,6.6264063697012
0.0197,-6.63707976402053,3.31853988201027,6.63707976402053
0.01975,-6.64611555822085,3.32305777911043,6.64611555822085
0.0198,-6.65351152285514,3.32675576142757,6.65351152285514
0.01985,-6.6592658330798,3.3296329165399,6.6592658330798
0.0199,-6.66337706910488,3.33168853455244,6.66337706910488
0.01995,-6.6658442165444,3.3329221082722,6.6658442165444
0.02,-6.66666666666667,3.33333333333333,6.66666666666667
0.02005,-6.6658442165444,3.3329221082722,6.6658442165444
0.0201,-6.66337706910488,3.33168853455244,6.66337706910488
0.02015,-6.6592658330798,3.3296329165399,6.6592658330798
0.0202,-6.65351152285514,3.32675576142757,6.65351152285514
0.02025,-6.64611555822085,3.32305777911043,6.64611555822085
0.0203,-6.63707976402053,3.31853988201027,6.63707976402053
0.02035,-6.6264063697012,3.3132031848506,6.6264063697012
0.0204,-6.61409800876319,3.30704900438159,6.61409800876319
0.02045,-6.60015771811038,3.30007885905519,6.60015771811038
0.0205,-6.58458893730092,3.29229446865046,6.58458893730092
0.02055,-6.56739550769849,3.28369775384925,6.56739550769849
0.0206,-6.54858167152459,3.2742908357623,6.54858167152459
0.02065,-6.52815207081177,3.26407603540589,6.52815207081177
0.0207,-6.50611174625832,3.25305587312916,6.50611174625832
0.02075,-6.48246613598451,3.24123306799226,6.48246613598451
0.0208,-6.45722107419087,3.22861053709544,6.45722107419087
0.02085,-6.43038278971865,3.21519139485933,6.43038278971865
0.0209,-6.40195790451295,3.20097895225648,6.40195790451295
0.02095,-6.37195343198887,3.18597671599444,6.37195343198887
0.021,-6.34037677530102,3.17018838765051,6.34037677530102
0.02105,-6.30723572551697,3.15361786275848,6.30723572551697
0.0211,-6.27253845969483,3.13626922984742,6.27253845969483
0.02115,-6.23629353886578,3.11814676943289,6.23629353886578
0.0212,-6.19850990592168,3.09925495296084,6.19850990592168
0.02125,-6.15919688340858,3.07959844170429,6.15919688340858
0.0213,-6.11836417122654,3.05918208561327,6.11836417122654
0.02135,-6.0760218442363,3.03801092211815,6.0760218442363
