time,e1,e2,e3,i0
0.074,-3.0901699437495,-5.62829632593534,0.819439464523132,-2.53812638218584
0.075,-9.76996261670138e-15,-3.04505093814542,0.611096192147426,-3.04505093814541
0.076,3.09016994374948,-0.163734748412404,0.342934566726793,-3.25390469216189
0.077,5.87785252292475,2.73360893930229,0.0412041165493143,-3.14424358362246
0.078,8.09016994374946,5.36336793786463,-0.264559679641986,-2.72680200588483
0.079,9.51056516295153,7.46812311388705,-0.544426531094225,-2.04244204906448
0.08,10,8.84184636604882,-0.771001120440278,-1.15815363395118
0.081,9.51056516295153,9.35006809113566,-0.922104748236965,-0.160497071815869
0.082,8.09016994374945,8.94304000570708,-0.982946338594657,0.852870061957635
0.083,5.87785252292474,7.6606048546963,-0.947570292740838,1.78275233177156
0.084,3.09016994374947,5.62829632593531,-0.819439464523131,2.53812638218584
0.085,-2.46469511466785e-14,3.04505093814539,-0.611096192147425,3.04505093814541
0.086,-3.09016994374951,0.163734748412372,-0.342934566726791,3.25390469216189
0.087,-5.87785252292478,-2.73360893930232,-0.0412041165493116,3.14424358362246
0.088,-8.09016994374948,-5.36336793786466,0.264559679641989,2.72680200588482
0.089,-9.51056516295152,-7.46812311388705,0.544426531094233,2.04244204906446
0.09,-10,-8.84184636604883,0.771001120440273,1.15815363395117
0.091,-9.51056516295154,-9.35006809113567,0.922104748236956,0.160497071815873
0.092,-8.09016994374947,-8.9430400057071,0.982946338594651,-0.852870061957626
0.093,-5.87785252292471,-7.66060485469629,0.947570292740853,-1.78275233177158
0.094,-3.0901699437495,-5.62829632593533,0.819439464523115,-2.53812638218583
0.095,-1.22124532708767e-14,-3.04505093814541,0.61109619214742,-3.0450509381454
0.096,3.09016994374948,-0.163734748412399,0.342934566726793,-3.25390469216188
0.097,5.87785252292475,2.73360893930229,0.0412041165493171,-3.14424358362246
0.098,8.0901699437495,5.36336793786465,-0.264559679641971,-2.72680200588484
0.099,9.51056516295153,7.46812311388705,-0.544426531094233,-2.04244204906448
0.1,10,8.84184636604883,-0.771001120440282,-1.15815363395117
0.101,9.51056516295153,9.35006809113566,-0.922104748236965,-0.160497071815866
0.102,8.09016994374945,8.94304000570709,-0.982946338594657,0.852870061957637
0.103,5.87785252292468,7.66060485469628,-0.947570292740855,1.78275233177159
0.104,3.0901699437494,5.62829632593527,-0.819439464523134,2.53812638218586
0.105,-2.22044604925031e-14,3.04505093814537,-0.611096192147399,3.0450509381454
0.106,-3.09016994374951,0.163734748412357,-0.342934566726782,3.25390469216187
0.107,-5.87785252292472,-2.7336089393023,-0.0412041165492944,3.14424358362242
0.108,-8.09016994374948,-5.36336793786466,0.264559679641969,2.72680200588482
0.109,-9.51056516295154,-7.46812311388706,0.544426531094215,2.04244204906448
0.11,-10,-8.84184636604883,0.771001120440278,1.15815363395117
0.111,-9.51056516295152,-9.35006809113566,0.922104748236966,0.160497071815862
0.112,-8.09016994374947,-8.9430400057071,0.982946338594646,-0.852870061957624
0.113,-5.87785252292471,-7.66060485469629,0.947570292740851,-1.78275233177158
0.114,-3.09016994374944,-5.62829632593529,0.819439464523135,-2.53812638218586
0.115,5.6399329650958e-14,-3.04505093814537,0.611096192147423,-3.04505093814542
0.116,3.09016994374948,-0.163734748412383,0.342934566726766,-3.25390469216186
0.117,5.87785252292475,2.73360893930231,0.0412041165493086,-3.14424358362244
0.118,8.0901699437495,5.36336793786467,-0.26455967964197,-2.72680200588483
0.119,9.51056516295155,7.46812311388707,-0.544426531094222,-2.04244204906448
0.12,10,8.84184636604883,-0.771001120440283,-1.15815363395117
0.121,9.51056516295153,9.35006809113567,-0.922104748236965,-0.160497071815862
0.122,8.09016994374945,8.94304000570709,-0.982946338594655,0.852870061957637
0.123,5.87785252292474,7.66060485469631,-0.947570292740835,1.78275233177156
0.124,3.09016994374947,5.62829632593531,-0.819439464523129,2.53812638218584
0.125,-1.99840144432528e-14,3.04505093814539,-0.611096192147424,3.04505093814541
0.126,-3.09016994374951,0.163734748412376,-0.342934566726791,3.25390469216189
0.127,-5.87785252292478,-2.73360893930232,-0.0412041165493127,3.14424358362246
0.128,-8.09016994374947,-5.36336793786465,0.264559679641989,2.72680200588482
0.129,-9.51056516295154,-7.46812311388707,0.544426531094225,2.04244204906448
0.13,-10,-8.84184636604883,0.771001120440281,1.15815363395117
0.131,-9.51056516295152,-9.35006809113566,0.922104748236965,0.16049707181586
0.132,-8.09016994374943,-8.94304000570708,0.982946338594657,-0.852870061957644
0.133,-5.87785252292471,-7.66060485469629,0.947570292740838,-1.78275233177157
0.134,-3.09016994374944,-5.62829632593529,0.819439464523129,-2.53812638218585
0.135,5.41788836017076e-14,-3.04505093814536,0.611096192147423,-3.04505093814542
0.136,3.09016994374954,-0.163734748412345,0.342934566726788,-3.25390469216189
0.137,5.87785252292475,2.73360893930232,0.0412041165492915,-3.14424358362243
0.138,8.0901699437495,5.36336793786468,-0.264559679641975,-2.72680200588482
0.139,9.51056516295155,7.46812311388708,-0.544426531094221,-2.04244204906448
0.14,10,8.84184636604884,-0.771001120440282,-1.15815363395116
0.141,9.51056516295151,9.35006809113566,-0.92210474823697,-0.16049707181585
0.142,8.09016994374945,8.94304000570709,-0.982946338594647,0.852870061957635
0.143,5.87785252292469,7.66060485469627,-0.94757029274085,1.78275233177159
0.144,3.09016994374941,5.62829632593527,-0.819439464523133,2.53812638218586
0.145,-1.73194791841524e-14,3.04505093814538,-0.611096192147399,3.04505093814539
0.146,-3.09016994374944,0.163734748412398,-0.342934566726762,3.25390469216184
0.147,-5.87785252292472,-2.73360893930229,-0.0412041165493149,3.14424358362243
0.148,-8.09016994374947,-5.36336793786464,0.26455967964196,2.72680200588483
0.149,-9.51056516295154,-7.46812311388705,0.544426531094213,2.04244204906449
0.15,-10,-8.84184636604882,0.771001120440278,1.15815363395118
0.151,-9.51056516295154,-9.35006809113566,0.922104748236961,0.160497071815878
0.152,-8.09016994374947,-8.9430400057071,0.982946338594655,-0.852870061957624
0.153,-5.87785252292472,-7.6606048546963,0.947570292740854,-1.78275233177158
0.154,-3.09016994374944,-5.6282963259353,0.819439464523136,-2.53812638218585
0.155,5.15143483426073e-14,-3.04505093814537,0.611096192147424,-3.04505093814542
0.156,3.09016994374947,-0.163734748412388,0.342934566726766,-3.25390469216186
0.157,5.87785252292474,2.7336089393023,0.0412041165493079,-3.14424358362244
0.158,8.09016994374949,5.36336793786466,-0.264559679641969,-2.72680200588483
0.159,9.51056516295155,7.46812311388707,-0.544426531094221,-2.04244204906448
0.16,10,8.84184636604883,-0.771001120440285,-1.15815363395117
0.161,9.51056516295153,9.35006809113567,-0.922104748236964,-0.160497071815864
0.162,8.09016994374945,8.94304000570709,-0.982946338594654,0.852870061957635
0.163,5.87785252292469,7.66060485469628,-0.947570292740854,1.78275233177159
0.164,3.09016994374941,5.62829632593527,-0.819439464523134,2.53812638218586
0.165,-1.46549439250521e-14,3.04505093814538,-0.611096192147399,3.04505093814539
0.166,-3.09016994374951,0.163734748412364,-0.342934566726783,3.25390469216187
0.167,-5.87785252292477,-2.73360893930232,-0.0412041165493126,3.14424358362245
0.168,-8.09016994374952,-5.36336793786468,0.264559679641971,2.72680200588483
0.169,-9.51056516295156,-7.46812311388708,0.544426531094226,2.04244204906448
0.17,-10,-8.84184636604884,0.771001120440288,1.15815363395116
0.171,-9.51056516295152,-9.35006809113567,0.922104748236967,0.160497071815855
0.172,-8.09016994374943,-8.94304000570708,0.982946338594657,-0.852870061957647
0.173,-5.87785252292466,-7.66060485469626,0.947570292740853,-1.7827523317716
0.174,-3.09016994374938,-5.62829632593525,0.819439464523132,-2.53812638218587
0.175,4.90718576884319e-14,-3.04505093814535,0.611096192147396,-3.0450509381454
0.176,3.09016994374947,-0.163734748412368,0.342934566726759,-3.25390469216184
0.177,5.87785252292474,2.73360893930232,0.0412041165493113,-3.14424358362243
0.178,8.09016994374945,5.36336793786464,-0.264559679641977,-2.72680200588481
0.179,9.51056516295153,7.46812311388705,-0.54442653109421,-2.04244204906448
0.18,10,8.84184636604882,-0.771001120440269,-1.15815363395118
0.181,9.51056516295153,9.35006809113566,-0.922104748236959,-0.160497071815875
0.182,8.09016994374946,8.94304000570709,-0.982946338594656,0.852870061957628
0.183,5.87785252292475,7.66060485469631,-0.947570292740839,1.78275233177156
0.184,3.09016994374948,5.62829632593532,-0.819439464523133,2.53812638218584
0.185,-1.22124532708767e-14,3.0450509381454,-0.611096192147427,3.04505093814541
0.186,-3.0901699437495,0.163734748412384,-0.342934566726793,3.25390469216189
0.187,-5.87785252292477,-2.73360893930231,-0.0412041165493125,3.14424358362246
0.188,-8.09016994374947,-5.36336793786465,0.264559679641988,2.72680200588482
0.189,-9.51056516295154,-7.46812311388706,0.544426531094225,2.04244204906448
0.19,-10,-8.84184636604883,0.771001120440282,1.15815363395117
0.191,-9.51056516295152,-9.35006809113566,0.922104748236966,0.16049707181586
0.192,-8.09016994374944,-8.94304000570708,0.982946338594657,-0.852870061957642
0.193,-5.87785252292472,-7.66060485469629,0.947570292740838,-1.78275233177157
0.194,-3.09016994374945,-5.62829632593529,0.81943946452313,-2.53812638218585
0.195,4.66293670342566e-14,-3.04505093814537,0.611096192147423,-3.04505093814542
0.196,3.09016994374954,-0.163734748412352,0.342934566726788,-3.25390469216189
0.197,5.8778525229248,2.73360893930234,0.0412041165493092,-3.14424358362246
0.198,8.09016994374949,5.36336793786468,-0.264559679641991,-2.72680200588482
0.199,9.51056516295155,7.46812311388708,-0.544426531094228,-2.04244204906447
0.2,10,8.84184636604884,-0.771001120440282,-1.15815363395116
0.201,9.51056516295151,9.35006809113566,-0.922104748236967,-0.16049707181585
0.202,8.0901699437495,8.94304000570711,-0.982946338594632,0.852870061957614
0.203,5.87785252292475,7.66060485469631,-0.947570292740843,1.78275233177156
0.204,3.09016994374948,5.62829632593532,-0.819439464523134,2.53812638218584
0.205,-9.76996261670138e-15,3.0450509381454,-0.611096192147426,3.04505093814541
0.206,-3.0901699437495,0.163734748412387,-0.342934566726792,3.25390469216189
0.207,-5.87785252292477,-2.73360893930231,-0.0412041165493123,3.14424358362246
0.208,-8.09016994374951,-5.36336793786467,0.264559679641975,2.72680200588484
0.209,-9.51056516295152,-7.46812311388705,0.544426531094244,2.04244204906446
0.21,-10,-8.84184636604883,0.771001120440279,1.15815363395117
0.211,-9.51056516295154,-9.35006809113568,0.922104748236958,0.160497071815869
0.212,-8.09016994374948,-8.94304000570711,0.982946338594649,-0.852870061957626
0.213,-5.87785252292484,-7.66060485469636,0.947570292740816,-1.78275233177152
0.214,-3.09016994374958,-5.62829632593539,0.819439464523125,-2.53812638218581
0.215,-9.81437153768638e-14,-3.04505093814549,0.611096192147431,-3.04505093814539
0.216,3.0901699437494,-0.163734748412481,0.342934566726804,-3.25390469216188
0.217,5.87785252292468,2.73360893930221,0.041204116549326,-3.14424358362247
0.218,8.09016994374945,5.36336793786459,-0.264559679641963,-2.72680200588486
0.219,9.51056516295153,7.46812311388702,-0.54442653109422,-2.04244204906451
0.22,10,8.8418463660488,-0.771001120440285,-1.15815363395119
0.221,9.51056516295153,9.35006809113565,-0.922104748236972,-0.160497071815879
0.222,8.09016994374946,8.94304000570709,-0.982946338594663,0.85287006195763
0.223,5.87785252292481,7.66060485469635,-0.947570292740824,1.78275233177153
0.224,3.09016994374955,5.62829632593537,-0.819439464523129,2.53812638218582
0.225,6.3948846218409e-14,3.04505093814546,-0.61109619214743,3.0450509381454
0.226,-3.09016994374943,0.163734748412451,-0.3429345667268,3.25390469216188
0.227,-5.87785252292471,-2.73360893930224,-0.0412041165493213,3.14424358362246
