time,e1,e2,e3,i0
0.159,9.51056516295155,9.41245348552574,9.46350289552392,-0.470622674276287
0.16,10,9.94777806203688,9.95026110968982,-0.497388903101844
0.161,9.51056516295153,9.50934481159109,9.46301843889358,-0.475467240579554
0.162,8.09016994374945,8.14007063548511,8.04946959057203,-0.407003531774256
0.163,5.87785252292469,5.97398963037115,5.84798257477283,-0.298699481518557
0.164,3.09016994374941,3.22313289700291,3.0740542792644,-0.161156644850145
0.165,-1.47081782517211e-14,0.156773458788926,-0.000783867293959339,-0.00783867293944631
0.166,-3.09016994374951,-2.92493205787647,-3.07554528346012,0.146246602893823
0.167,-5.87785252292477,-5.72032484551681,-5.84925089869719,0.28601624227584
0.168,-8.09016994374952,-7.95577238143129,-8.05039108184236,0.397788619071564
0.169,-9.51056516295156,-9.41245348552557,-9.46350289552393,0.470622674276279
0.17,-10,-9.94777806203703,-9.95026110968982,0.497388903101852
0.171,-9.51056516295152,-9.50934481159096,-9.46301843889356,0.475467240579548
0.172,-8.09016994374943,-8.14007063548519,-8.04946959057201,0.40700353177426
0.173,-5.87785252292466,-5.97398963037104,-5.84798257477281,0.298699481518552
0.174,-3.09016994374938,-3.22313289700294,-3.07405427926436,0.161156644850147
0.175,4.90106002656865e-14,-0.156773458788838,0.000783867293993203,0.00783867293944192
0.176,3.09016994374947,2.9249320578764,3.07554528346009,-0.14624660289382
0.177,5.87785252292474,5.72032484551681,5.84925089869716,-0.28601624227584
0.178,8.09016994374945,7.9557723814312,8.05039108184229,-0.39778861907156
0.179,9.51056516295153,9.41245348552556,9.4635028955239,-0.470622674276278
0.18,10,9.94777806203702,9.95026110968982,-0.497388903101851
0.181,9.51056516295153,9.50934481159098,9.46301843889358,-0.475467240579549
0.182,8.09016994374946,8.1400706354852,8.04946959057203,-0.40700353177426
0.183,5.87785252292475,5.97398963037113,5.8479825747729,-0.298699481518556
0.184,3.09016994374948,3.22313289700304,3.07405427926446,-0.161156644850152
0.185,-1.22588571238591e-14,0.156773458788884,-0.000783867293956677,-0.00783867293944419
0.186,-3.0901699437495,-2.92493205787643,-3.07554528346012,0.146246602893821
0.187,-5.87785252292477,-5.72032484551684,-5.84925089869719,0.286016242275842
0.188,-8.09016994374947,-7.95577238143123,-8.05039108184232,0.397788619071561
